family_id	head	size	book_hits	raw_hits	book_members	peak_word	charged	labelled	charged_pct	pos_ct	neg_ct	contrast	held	done	eligible
oewn-07858729-n	omelet	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-07876781-n	batter	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-07879350-n	pasta	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-07887916-n	meat pie	6	0	1	1	pasty	2	6	0.33	0	2	0	0	0	0
oewn-07889783-n	pizza	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08086714-n	brokerage	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-08097824-n	police squad	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08205165-n	ensemble	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08224130-n	paramilitary	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08264172-n	quartet	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08284561-n	matrix	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08285006-n	square matrix	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08381886-n	market economy	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08384027-n	managed economy	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08429706-n	grade school	6	0	1	1	grammar school	0	6	0.0	0	0	0	0	0	0
oewn-08443773-n	military formation	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08472840-n	shariah	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08508255-n	mailing address	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-08568541-n	diocese	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-09216160-n	alluvial sediment	6	0	1	1	delta	0	6	0.0	0	0	0	0	0	0
oewn-09294810-n	electron	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-09333712-n	inclusion body	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-09781176-n	account executive	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-09783624-n	acquirer	6	0	1	1	receiver	0	6	0.0	0	0	0	0	0	0
oewn-09789895-n	administrator	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-09810971-n	analyst	6	0	0	0		2	6	0.33	2	0	0	0	0	0
oewn-09834065-n	asserter	6	0	0	0		5	6	0.83	5	0	0	0	0	0
oewn-09882251-n	bodybuilder	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-09887676-n	botanist	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-09922184-n	cave dweller	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-09969936-n	compulsive	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-09971642-n	conciliator	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-09980167-n	contractor	6	0	0	0		1	6	0.17	1	0	0	0	0	0
oewn-09981478-n	conversationalist	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-09989248-n	counterperson	6	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-09996708-n	crew member	6	0	1	1	privateer	0	6	0.0	0	0	0	0	0	0
oewn-10054339-n	drinker	6	0	1	1	drinker	0	6	0.0	0	0	0	0	0	0
oewn-10069171-n	electrician	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10079712-n	entomologist	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10121196-n	football official	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10125231-n	fortuneteller	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10182100-n	hauler	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10207609-n	hotelier	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10210811-n	humanist	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10242167-n	jobber	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10274662-n	lesbian	6	0	0	0		3	6	0.5	0	3	0	0	0	0
oewn-10319367-n	masturbator	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10337158-n	MP	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10349902-n	moocher	6	0	0	0		4	6	0.67	4	0	0	0	0	0
oewn-10499603-n	producer	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10526137-n	ranch hand	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10536120-n	registered nurse	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10550146-n	rifler	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10573671-n	saxophonist	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10653473-n	speculator	6	0	2	1	operator	0	6	0.0	0	0	0	0	0	0
oewn-10682391-n	street urchin	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10713320-n	taxonomist	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-10738916-n	towner	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-10777293-n	visually impaired person	6	0	0	0		3	6	0.5	0	3	0	0	0	0
oewn-11530485-n	solar radiation	6	0	1	1	flare	0	6	0.0	0	0	0	0	0	0
oewn-11553267-n	ascocarp	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-11563091-n	liverwort	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-11616559-n	gymnosperm	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-11703311-n	cone	6	0	2	1	cone	0	6	0.0	0	0	0	0	0	0
oewn-11712734-n	perianth	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-11758003-n	pasqueflower	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-11771458-n	melilotus	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-11890158-n	watercress	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-11919108-n	pennycress	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-11949327-n	mugwort	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12086278-n	rein orchid	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12132525-n	grama	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12160092-n	cordgrass	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12160875-n	dropseed	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12180072-n	marrow	6	0	2	1	marrow	0	6	0.0	0	0	0	0	0	0
oewn-12189082-n	lobelia	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12309340-n	hazelnut	6	0	2	1	hazel	0	6	0.0	0	0	0	0	0	0
oewn-12327234-n	jasmine	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12356181-n	mallee	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-12360900-n	tupelo	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12368811-n	water chestnut	6	0	1	1	caltrop	0	6	0.0	0	0	0	0	0	0
oewn-12388128-n		6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12402028-n	candlewood	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12458018-n	kniphofia	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12480134-n		6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12487232-n	death camas	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12528814-n	milk vetch	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12574078-n	necklace tree	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12581280-n	edible-pod pea	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12616725-n	lady palm	6	0	0	0		3	6	0.5	3	0	0	0	0	0
oewn-12661368-n	apricot	6	0	1	1	apricot	0	6	0.0	0	0	0	0	0	0
oewn-12669826-n	flowering cherry	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12703172-n	teasel	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12704168-n	scabious	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12740444-n	nasturtium	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12819044-n	alumroot	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12890238-n	germander	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12905020-n	toadflax	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12978368-n	clover fern	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-12989891-n	earthball	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13145413-n	autophyte	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13149124-n	tuber	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13177490-n	compound leaf	6	0	0	0		5	6	0.83	5	0	0	0	0	0
oewn-13229603-n	lip fern	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13232688-n	cliff brake	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13251560-n	beech fern	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13337354-n	excise	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-13347642-n	rate of exchange	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13442268-n	unlisted security	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13457236-n	automatic data processing	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-13496061-n	enuresis	6	0	0	0		3	6	0.5	0	3	0	0	0	0
oewn-13625518-n	metric unit	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13654205-n	capacitance unit	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13661126-n	illumination unit	6	0	1	1	lx	0	6	0.0	0	0	0	0	0	0
oewn-13755307-n	divisor	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-13757132-n	common divisor	6	0	1	1	common measure	3	6	0.5	0	3	0	0	0	0
oewn-13836813-n	unilateral descent	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13901783-n	quadrilateral	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13907397-n	parallelepiped	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-13983750-n	falsity	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-14016223-n	self-government	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14061964-n	anestrus	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14106682-n	epileptic seizure	6	0	0	0		6	6	1.0	3	3	1	0	0	0
oewn-14114736-n	ataxia	6	0	0	0		6	6	1.0	0	6	0	0	0	0
oewn-14124251-n	occlusion	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14124565-n	embolism	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14129507-n	aneurysm	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-14138037-n	renal failure	6	0	0	0		4	6	0.67	0	4	0	0	0	0
oewn-14152294-n	severe combined immunodeficiency	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-14154000-n	viral hepatitis	6	0	0	0		3	6	0.5	0	3	0	0	0	0
oewn-14162497-n	bubonic plague	6	0	0	0		3	6	0.5	0	3	0	0	0	0
oewn-14164544-n	typhus	6	0	0	0		2	6	0.33	2	0	0	0	0	0
oewn-14171446-n	atypical pneumonia	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14178151-n	yellow-blue dichromacy	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-14185757-n	autosomal recessive disease	6	0	0	0		5	6	0.83	1	4	1	0	0	0
oewn-14189600-n	ischemia	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14191658-n	refractory anemia	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-14195487-n	gastroenteritis	6	0	0	0		6	6	1.0	1	5	1	0	0	0
oewn-14198647-n	amebiasis	6	0	0	0		6	6	1.0	0	6	0	0	0	0
oewn-14200905-n	hemorrhagic fever	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-14204330-n	sepsis	6	0	0	0		3	6	0.5	3	0	0	0	0	0
oewn-14220950-n	purpura	6	0	0	0		3	6	0.5	0	3	0	0	0	0
oewn-14241379-n	leaf blight	6	0	0	0		4	6	0.67	0	4	0	0	0	0
oewn-14268645-n	myelocytic leukemia	6	0	0	0		2	6	0.33	2	0	0	0	0	0
oewn-14275802-n	skin cancer	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14318750-n	rupture	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14319193-n	colpocele	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14321198-n	sleep disorder	6	0	0	0		5	6	0.83	0	5	0	0	0	0
oewn-14343111-n	jaundice	6	0	1	1	jaundice	6	6	1.0	0	6	0	0	0	0
oewn-14362347-n	carditis	6	0	0	0		6	6	1.0	1	5	1	0	0	0
oewn-14390746-n	elephantiasis	6	0	0	0		2	6	0.33	0	2	0	0	0	0
oewn-14393672-n	sleep apnea	6	0	0	0		5	6	0.83	5	0	0	0	0	0
oewn-14395318-n	diarrhea	6	0	1	1	looseness	0	6	0.0	0	0	0	0	0	0
oewn-14404821-n	phobia	6	0	0	0		4	6	0.67	4	0	0	0	0	0
oewn-14409535-n	posttraumatic stress disorder	6	0	0	0		6	6	1.0	0	6	0	0	0	0
oewn-14416566-n	neurosis	6	0	0	0		6	6	1.0	1	5	1	0	0	0
oewn-14490016-n	meromelia	6	0	0	0		4	6	0.67	0	4	0	0	0	0
oewn-14518300-n	sanitary condition	6	0	0	0		6	6	1.0	3	3	1	0	0	0
oewn-14519173-n	unsanitariness	6	0	2	1	foulness	6	6	1.0	0	6	0	0	0	0
oewn-14524492-n	normality	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14531553-n	obstruction	6	0	2	1	obstruction	0	6	0.0	0	0	0	0	0	0
oewn-14621338-n	sorbent	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14648921-n	rare earth	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14689946-n	amphibole	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14711794-n	kerosene	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14715983-n	propellant	6	0	0	0		1	6	0.17	1	0	0	0	0	0
oewn-14729694-n	sealing material	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14747240-n	activator	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14755314-n	conjugated protein	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14755688-n	albumin	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14771766-n	androgen	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14790543-n	antifreeze	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14798860-n	benzene	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14804199-n	oxidant	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14818091-n	cellulose	6	0	1	1	pulp	0	6	0.0	0	0	0	0	0	0
oewn-14820243-n	carbolic acid	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14827244-n	carbon steel	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14851516-n	nitrile	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14887672-n	manure	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14889112-n	feldspar	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14895752-n	fluoride	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-14904258-n	optical glass	6	0	0	0		3	6	0.5	0	3	0	0	0	0
oewn-14911456-n	glycoside	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14913035-n	hemoprotein	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14917140-n	attar	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14928510-n	halide	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-14933128-n	humate	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14943662-n	inorganic compound	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-14979169-n	mordant	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15006824-n	phosphate	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15012254-n	fluorescein	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15041419-n	chloride	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15046956-n	gamma globulin	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15057228-n	chemical irritant	6	0	0	0		1	6	0.17	0	1	0	0	0	0
oewn-15075696-n	spinel ruby	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15076272-n	solid solution	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15082730-n	ketosteroid	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15082877-n	sterol	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15117318-n	vitamin K	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15118049-n	vitriol	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15121350-n	wetting agent	6	0	1	1	wetter	0	6	0.0	0	0	0	0	0	0
oewn-15131434-n	zeolite	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-15133694-n	zircon	6	0	1	1	jargon	0	6	0.0	0	0	0	0	0	0
oewn-92419120-n	zoophagy	6	0	1	1	rapacity	0	6	0.0	0	0	0	0	0	0
oewn-92444179-n	polearm	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-92446910-n	plate armor	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-92450753-n	sex toy	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-92464376-n	numeral	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-00103277-n	automation	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00124603-n	gunfire	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00133802-n	triple	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00134919-n	knockout	5	0	0	0		2	5	0.4	0	2	0	0	0	0
oewn-00162708-n	sampling	5	0	0	0		1	5	0.2	1	0	0	0	0	0
oewn-00186287-n	breech delivery	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00262640-n	beauty treatment	5	0	0	0		1	5	0.2	1	0	0	0	0	0
oewn-00373415-n	repositing	5	0	2	1	storage	0	5	0.0	0	0	0	0	0	0
oewn-00445636-n	skin diving	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00449451-n	skating	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00459914-n	computer game	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00481519-n	badminton	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00529704-n	ballet	5	0	1	1	ballet	1	5	0.2	0	1	0	0	0	0
oewn-00531055-n	modern dance	5	0	0	0		1	5	0.2	0	1	0	0	0	0
oewn-00565214-n	baseball play	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00565747-n	squeeze play	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00578786-n	consulting service	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00620978-n	inventory accounting	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00630416-n	arm exercise	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00641431-n	marketing research	5	0	0	0		2	5	0.4	2	0	0	0	0	0
oewn-00642132-n	microscopy	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00651003-n	dialysis	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00654046-n	blood count	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00669355-n	cautery	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00676783-n	open-heart surgery	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00697197-n	enema	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00800620-n	advertising campaign	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00808934-n	coordination	5	0	0	0		3	5	0.6	0	3	0	0	0	0
oewn-00820935-n	conservation	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00822744-n	censoring	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00822956-n	military censorship	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00825715-n	inoculating	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00849728-n	unlawful carnal knowledge	5	0	0	0		2	5	0.4	2	0	0	0	0	0
oewn-00874400-n	matrix operation	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00890474-n	indoctrination	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00898724-n	rehearsal	5	0	0	0		1	5	0.2	1	0	0	0	0	0
oewn-00900990-n	dramatization	5	0	0	0		1	5	0.2	1	0	0	0	0	0
oewn-00952969-n	high technology	5	0	0	0		2	5	0.4	2	0	0	0	0	0
oewn-01009551-n	projective test	5	0	1	1	TAT	0	5	0.0	0	0	0	0	0	0
oewn-01018143-n	pickup	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01026753-n	operating procedure	5	0	0	0		4	5	0.8	4	0	0	0	0	0
oewn-01026910-n	standing operating procedure	5	0	0	0		5	5	1.0	5	0	0	0	0	0
oewn-01041957-n	sanctification	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01057089-n	camping	5	0	1	1	encampment	0	5	0.0	0	0	0	0	0	0
oewn-01146868-n	scheduling	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01158380-n	sexism	5	0	0	0		1	5	0.2	0	1	0	0	0	0
oewn-01159386-n	arming	5	0	1	1	armament	0	5	0.0	0	0	0	0	0	0
oewn-01214378-n	simplification	5	0	0	0		3	5	0.6	1	2	1	0	0	0
oewn-01232772-n	mobilization	5	0	1	1	rallying	0	5	0.0	0	0	0	0	0	0
oewn-01340556-n	enterovirus	5	0	0	0		3	5	0.6	0	3	0	0	0	0
oewn-01350716-n	halophile	5	0	0	0		2	5	0.4	0	2	0	0	0	0
oewn-01352136-n	probiotic	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01353496-n	coccus	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01377098-n	nitrobacterium	5	0	0	0		2	5	0.4	0	2	0	0	0	0
oewn-01384674-n	spirochete	5	0	0	0		4	5	0.8	3	1	1	0	0	0
oewn-01389706-n	protoctist	5	0	0	0		2	5	0.4	0	2	0	0	0	0
oewn-01444066-n	shiner	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01453302-n	squirrelfish	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01466718-n	mesoderm	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01494998-n	smooth dogfish	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01501630-n	eagle ray	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01542874-n	grosbeak	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01555783-n	antbird	5	0	0	0		2	5	0.4	2	0	0	0	0	0
oewn-01558450-n	true flycatcher	5	0	1	1	whistler	0	5	0.0	0	0	0	0	0	0
oewn-01585497-n		5	0	0	0		2	5	0.4	2	0	0	0	0	0
oewn-01591927-n	creeper	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01601229-n	shrike	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01603298-n	bowerbird	5	0	1	1	catbird	0	5	0.0	0	0	0	0	0	0
oewn-01612392-n	harrier	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01632925-n	newt	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01651811-n	spadefoot	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01668573-n	snapping turtle	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01686774-n	skink	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01697350-n	monitor	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01704192-n	armored dinosaur	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01771449-n	mouthpart	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01783337-n	trombiculid	5	0	0	0		4	5	0.8	0	4	0	0	0	0
oewn-01793748-n	jungle fowl	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01847773-n	waterfowl	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01859966-n	brant	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01917250-n	sea anemone	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01918828-n	gorgonian	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01921385-n	ctenophore	5	0	0	0		2	5	0.4	0	2	0	0	0	0
oewn-01948918-n	neritid	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01966212-n	mussel	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01967082-n	freshwater mussel	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01972367-n	octopod	5	0	1	1	nautilus	2	5	0.4	2	0	0	0	0	0
oewn-01978328-n	malacostracan crustacean	5	0	0	0		1	5	0.2	1	0	0	0	0	0
oewn-01987769-n	crayfish	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01993669-n	woodlouse	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02022583-n	button quail	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02046832-n	jaeger	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02055737-n	gannet	5	0	1	1	booby	0	5	0.0	0	0	0	0	0	0
oewn-02091884-n	dachshund	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02109618-n	pinscher	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02158100-n	calyculus	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02172149-n	leaf beetle	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02174105-n	lamellicorn beetle	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02183887-n	darkling beetle	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02188133-n	bird louse	5	0	0	0		2	5	0.4	2	0	0	0	0	0
oewn-02194425-n	blowfly	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02195815-n	botfly	5	0	0	0		2	5	0.4	2	0	0	0	0	0
oewn-02217813-n	sphecoid wasp	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02220215-n	chalcid fly	5	0	0	0		5	5	1.0	0	5	0	0	0	0
oewn-02242180-n	coreid bug	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02253474-n	mealybug	5	0	0	0		2	5	0.4	0	2	0	0	0	0
oewn-02257349-n	adelgid	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02260367-n	spittle insect	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02262029-n	plant hopper	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02263073-n	psocopterous insect	5	0	0	0		4	5	0.8	0	4	0	0	0	0
oewn-02264830-n	ephemerid	5	0	0	0		0	5	0.0	0	0	0	0	0	0
